maherali_name	family	has_am	has_ecm	has_nm	has_er	has_orm	has_nfix
Paramacrolobium_coeruleum	Fabaceae	0	1	0	0	0	
Picea_abies	Pinaceae	0	1	0	0	0	
Picea_alcoquiana	Pinaceae	0	1	0	0	0	
Picea_asperata	Pinaceae	0	1	0	0	0	
Picea_breweriana	Pinaceae	0	1	0	0	0	
Picea_canadensis	Pinaceae	0	1	0	0	0	
Picea_cilicica	Pinaceae	0	1	0	0	0	
Picea_engelmannii	Pinaceae	0	1	0	0	0	
Picea_fennica	Pinaceae	0	1	0	0	0	
Picea_glauca	Pinaceae	0	1	0	0	0	
Picea_jezoensis	Pinaceae	0	1	0	0	0	
Picea_koraiensis	Pinaceae	0	1	0	0	0	
Picea_koyamai	Pinaceae	0	1	0	0	0	
Picea_likiangensis	Pinaceae	0	1	0	0	0	
Picea_mariana	Pinaceae	0	1	0	0	0	
Picea_orientalis	Pinaceae	0	1	0	0	0	
Picea_pungens	Pinaceae	0	1	0	0	0	
Picea_rubens	Pinaceae	0	1	0	0	0	
Picea_rubra	Pinaceae	0	1	0	0	0	
Picea_schrenkiana	Pinaceae	0	1	0	0	0	
Picea_sitchensis	Pinaceae	0	1	0	0	0	
Picea_smithiana	Pinaceae	0	1	0	0	0	
Picea_wilsonii	Pinaceae	0	1	0	0	0	
Pinus_albicaulis	Pinaceae	0	1	0	0	0	
Pinus_aristata	Pinaceae	0	1	0	0	0	
Pinus_armandii	Pinaceae	0	1	0	0	0	
Pinus_attenuata	Pinaceae	0	1	0	0	0	
Pinus_ayacahuite	Pinaceae	0	1	0	0	0	
Pinus_banksiana	Pinaceae	0	1	0	0	0	
Pinus_brutia	Pinaceae	0	1	0	0	0	
Pinus_bungeana	Pinaceae	0	1	0	0	0	
Pinus_canariensis	Pinaceae	0	1	0	0	0	
Pinus_cembroides	Pinaceae	0	1	0	0	0	
Pinus_clausa	Pinaceae	0	1	0	0	0	
Pinus_contorta	Pinaceae	0	1	0	0	0	
Pinus_coulteri	Pinaceae	0	1	0	0	0	
Pinus_densiflora	Pinaceae	0	1	0	0	0	
Pinus_echinata	Pinaceae	0	1	0	0	0	
Pinus_edulis	Pinaceae	0	1	0	0	0	
Pinus_eldarica	Pinaceae	0	1	0	0	0	
Pinus_elliottii	Pinaceae	0	1	0	0	0	
Pinus_flexilis	Pinaceae	0	1	0	0	0	
Pinus_gerardiana	Pinaceae	0	1	0	0	0	
Pinus_glabra	Pinaceae	0	1	0	0	0	
Pinus_glehnii	Pinaceae	0	1	0	0	0	
Pinus_greggii	Pinaceae	0	1	0	0	0	
Pinus_halepensis	Pinaceae	0	1	0	0	0	
Pinus_hamata	Pinaceae	0	1	0	0	0	
Pinus_hartwegii	Pinaceae	0	1	0	0	0	
Pinus_heldreichii	Pinaceae	0	1	0	0	0	
Pinus_insularis	Pinaceae	0	1	0	0	0	
Pinus_jeffreyi	Pinaceae	0	1	0	0	0	
Pinus_kochiana	Pinaceae	0	1	0	0	0	
Pinus_koraiensis	Pinaceae	0	1	0	0	0	
Pinus_lambertiana	Pinaceae	0	1	0	0	0	
Pinus_laricio	Pinaceae	0	1	0	0	0	
Pinus_massoniana	Pinaceae	0	1	0	0	0	
Pinus_merkusii	Pinaceae	0	1	0	0	0	
Pinus_monophylla	Pinaceae	0	1	0	0	0	
Pinus_montezumae	Pinaceae	0	1	0	0	0	
Pinus_monticola	Pinaceae	0	1	0	0	0	
Pinus_mugo	Pinaceae	0	1	0	0	0	
Pinus_muricata	Pinaceae	0	1	0	0	0	
Pinus_nigra	Pinaceae	0	1	0	0	0	
Pinus_occidentalis	Pinaceae	0	1	0	0	0	
Pinus_oocarpa	Pinaceae	0	1	0	0	0	
Pinus_pallasiana	Pinaceae	0	1	0	0	0	
Pinus_palustris	Pinaceae	0	1	0	0	0	
Pinus_parviflora	Pinaceae	0	1	0	0	0	
Pinus_patula	Pinaceae	0	1	0	0	0	
Pinus_pinaster	Pinaceae	0	1	0	0	0	
Pinus_pityusa	Pinaceae	0	1	0	0	0	
Pinus_ponderosa	Pinaceae	0	1	0	0	0	
Pinus_pseudostrobus	Pinaceae	0	1	0	0	0	
Pinus_pumila	Pinaceae	0	1	0	0	0	
Pinus_pungens	Pinaceae	0	1	0	0	0	
Pinus_radiata	Pinaceae	0	1	0	0	0	
Pinus_rigida	Pinaceae	0	1	0	0	0	
Pinus_roxburghii	Pinaceae	0	1	0	0	0	
Pinus_sabiniana	Pinaceae	0	1	0	0	0	
Pinus_serotina	Pinaceae	0	1	0	0	0	
Pinus_sibirica	Pinaceae	0	1	0	0	0	
Pinus_sieboldii	Pinaceae	0	1	0	0	0	
Pinus_strobus	Pinaceae	0	1	0	0	0	
Pinus_sylvestris	Pinaceae	0	1	0	0	0	
Pinus_tabuliformis	Pinaceae	0	1	0	0	0	
Pinus_taeda	Pinaceae	0	1	0	0	0	
Pinus_teocote	Pinaceae	0	1	0	0	0	
Pinus_thunbergii	Pinaceae	0	1	0	0	0	
Pinus_veitchii	Pinaceae	0	1	0	0	0	
Pinus_virginiana	Pinaceae	0	1	0	0	0	
Pinus_wallichiana	Pinaceae	0	1	0	0	0	
Pinus_yunnanensis	Pinaceae	0	1	0	0	0	
Polygonum_capitatum	Polygonaceae	0	1	0	0	0	
Polygonum_weyrichii	Polygonaceae	0	1	0	0	0	
Populus_alba	Salicaceae	0	1	0	0	0	
Populus_balsamifera	Salicaceae	0	1	0	0	0	
Populus_canescens	Salicaceae	0	1	0	0	0	
Populus_davidiana	Salicaceae	0	1	0	0	0	
Populus_deltoides	Salicaceae	0	1	0	0	0	
Populus_koreana	Salicaceae	0	1	0	0	0	
Populus_nigra	Salicaceae	0	1	0	0	0	
Populus_serotina	Salicaceae	0	1	0	0	0	
Populus_tremula	Salicaceae	0	1	0	0	0	
Populus_tremuloides	Salicaceae	0	1	0	0	0	
Populus_trichocarpa	Salicaceae	0	1	0	0	0	
Populus_tristis	Salicaceae	0	1	0	0	0	
Populus_x	Salicaceae	0	1	0	0	0	
Pseudolarix_amabilis	Pinaceae	0	1	0	0	0	
Pseudotsuga_macrocarpa	Pinaceae	0	1	0	0	0	
Pseudotsuga_menziesii	Pinaceae	0	1	0	0	0	
Pultenaea_elliptica	Fabaceae	0	1	0	0	0	
Quercus_alba	Fagaceae	0	1	0	0	0	
Quercus_cerris	Fagaceae	0	1	0	0	0	
Quercus_colombiana	Fagaceae	0	1	0	0	0	
Quercus_dentata	Fagaceae	0	1	0	0	0	
Quercus_humboldtii	Fagaceae	0	1	0	0	0	
Quercus_ilex	Fagaceae	0	1	0	0	0	
Quercus_lobata	Fagaceae	0	1	0	0	0	
Quercus_mongolica	Fagaceae	0	1	0	0	0	
Quercus_palustris	Fagaceae	0	1	0	0	0	
Quercus_petraea	Fagaceae	0	1	0	0	0	
Quercus_pubescens	Fagaceae	0	1	0	0	0	
Quercus_robur	Fagaceae	0	1	0	0	0	
Quercus_rubra	Fagaceae	0	1	0	0	0	
Quercus_suber	Fagaceae	0	1	0	0	0	
Quercus_velutina	Fagaceae	0	1	0	0	0	
Racosperma_obtusifolium	Fabaceae	0	1	0	0	0	
Racosperma_ulicifolium	Fabaceae	0	1	0	0	0	
Robinia_pseudoacacia	Fabaceae	0	1	0	0	0	
Salix_acutifolia	Salicaceae	0	1	0	0	0	
Salix_alba	Salicaceae	0	1	0	0	0	
Salix_arbuscula	Salicaceae	0	1	0	0	0	
Salix_arctica	Salicaceae	0	1	0	0	0	
Salix_aurita	Salicaceae	0	1	0	0	0	
Salix_babylonica	Salicaceae	0	1	0	0	0	
Salix_bebbiana	Salicaceae	0	1	0	0	0	
Salix_blakii	Salicaceae	0	1	0	0	0	
Salix_caprea	Salicaceae	0	1	0	0	0	
Salix_caspica	Salicaceae	0	1	0	0	0	
Salix_cinerea	Salicaceae	0	1	0	0	0	
Salix_daphnoides	Salicaceae	0	1	0	0	0	
Salix_dasyclados	Salicaceae	0	1	0	0	0	
Salix_fragilis	Salicaceae	0	1	0	0	0	
Salix_glauca	Salicaceae	0	1	0	0	0	
Salix_hastata	Salicaceae	0	1	0	0	0	
Salix_herbacea	Salicaceae	0	1	0	0	0	
Salix_lanata	Salicaceae	0	1	0	0	0	
Salix_lapponum	Salicaceae	0	1	0	0	0	
Salix_myrsinifolia	Salicaceae	0	1	0	0	0	
Salix_myrsinites	Salicaceae	0	1	0	0	0	
Salix_nipponica	Salicaceae	0	1	0	0	0	
Salix_nummularia	Salicaceae	0	1	0	0	0	
Salix_phylicifolia	Salicaceae	0	1	0	0	0	
Salix_pierotii	Salicaceae	0	1	0	0	0	
Salix_polaris	Salicaceae	0	1	0	0	0	
Salix_purpurea	Salicaceae	0	1	0	0	0	
Salix_reinii	Salicaceae	0	1	0	0	0	
Salix_repens	Salicaceae	0	1	0	0	0	
Salix_reptans	Salicaceae	0	1	0	0	0	
Salix_reticulata	Salicaceae	0	1	0	0	0	
Salix_retusa	Salicaceae	0	1	0	0	0	
Salix_rorida	Salicaceae	0	1	0	0	0	
Salix_rosmarinifolia	Salicaceae	0	1	0	0	0	
Salix_rotundifolia	Salicaceae	0	1	0	0	0	
Salix_siuzevii	Salicaceae	0	1	0	0	0	
Salix_songarica	Salicaceae	0	1	0	0	0	
Salix_taimyrensis	Salicaceae	0	1	0	0	0	
Salix_triandra	Salicaceae	0	1	0	0	0	
Salix_viminalis	Salicaceae	0	1	0	0	0	
Salix_wilhelmsiana	Salicaceae	0	1	0	0	0	
Senegalia_bonariensis	Fabaceae	0	1	0	0	0	
Shora_macrophylla	Dipterocarpaceae	0	1	0	0	0	
Shorea_beccariana	Dipterocarpaceae	0	1	0	0	0	
Shorea_laxa	Dipterocarpaceae	0	1	0	0	0	
Shorea_leprosula	Dipterocarpaceae	0	1	0	0	0	
Shorea_pinanga	Dipterocarpaceae	0	1	0	0	0	
Shorea_robusta	Dipterocarpaceae	0	1	0	0	0	
Shorea_xanthophylla	Dipterocarpaceae	0	1	0	0	0	
Strobus_cembra	Pinaceae	0	1	0	0	0	
Strobus_peuce	Pinaceae	0	1	0	0	0	
Tetraberlinia_bifoliolata	Fabaceae	0	1	0	0	0	
Tetraberlinia_moreliana	Fabaceae	0	1	0	0	0	
Tilia_amurensis	Malvaceae	0	1	0	0	0	
Tilia_begoniifolia	Malvaceae	0	1	0	0	0	
Tilia_cordata	Malvaceae	0	1	0	0	0	
Tilia_mandshurica	Malvaceae	0	1	0	0	0	
Tilia_platyphyllos	Malvaceae	0	1	0	0	0	
Tilia_x	Malvaceae	0	1	0	0	0	
Toubaouate_brevipaniculata	Fabaceae	0	1	0	0	0	
Tsuga_canadensis	Pinaceae	0	1	0	0	0	
Tsuga_diversifolia	Pinaceae	0	1	0	0	0	
Tsuga_heterophylla	Pinaceae	0	1	0	0	0	
Tsuga_mertensiana	Pinaceae	0	1	0	0	0	
Tuberaria_guttata	Cistaceae	0	1	0	0	0	
Uapaca_acuminata	Phyllanthaceae	0	1	0	0	0	
Uapaca_guineensis	Phyllanthaceae	0	1	0	0	0	
Uapaca_staudtii	Phyllanthaceae	0	1	0	0	0	
Uapaca_togoensis	Phyllanthaceae	0	1	0	0	0	
Uapaca_vanhouttei	Phyllanthaceae	0	1	0	0	0	
Vatica_nitens	Dipterocarpaceae	0	1	0	0	0	
Abildgaardia_triflora	Cyperaceae	0	0	1	0	0	
Acalypha_wilkesiana	Euphorbiaceae	0	0	1	0	0	
Acanthophyllum_borsczowi	Caryophyllaceae	0	0	1	0	0	
Acanthophyllum_korolkowi	Caryophyllaceae	0	0	1	0	0	
Acanthophyllum_krascheninnikovii	Caryophyllaceae	0	0	1	0	0	
Achillea_salicifolia	Asteraceae	0	0	1	0	0	
Achyranthes_fauriei	Amaranthaceae	0	0	1	0	0	
Achyranthes_splendens	Amaranthaceae	0	0	1	0	0	
Actinidia_kolomikta	Actinidiaceae	0	0	1	0	0	
Actinidia_polygama	Actinidiaceae	0	0	1	0	0	
Actinoscirpus_grossus	Cyperaceae	0	0	1	0	0	
Aechmea_stelligera	Bromeliaceae	0	0	1	0	0	
Aegilops_cylindrica	Poaceae	0	0	1	0	0	
Aethionema_rotundifolium	Brassicaceae	0	0	1	0	0	
Agriophyllum_squarrosum	Amaranthaceae	0	0	1	0	0	
Agrostemma_githago	Caryophyllaceae	0	0	1	0	0	
Alchemilla_retinervis	Rosaceae	0	0	1	0	0	
Alliaria_petiolata	Brassicaceae	0	0	1	0	0	
Allium_pallasii	Amaryllidaceae	0	0	1	0	0	
Allochrusa_paniculata	Caryophyllaceae	0	0	1	0	0	
Alopecurus_aequalis	Poaceae	0	0	1	0	0	
Alyssum_alyssoides	Brassicaceae	0	0	1	0	0	
Alyssum_dasycarpum	Brassicaceae	0	0	1	0	0	
Alyssum_linifolium	Brassicaceae	0	0	1	0	0	
Alyssum_montanum	Brassicaceae	0	0	1	0	0	
Alyssum_turkestanicum	Brassicaceae	0	0	1	0	0	
Amaranthus_graecizans	Amaranthaceae	0	0	1	0	0	
Amaranthus_powellii	Amaranthaceae	0	0	1	0	0	
Amberboa_turanica	Asteraceae	0	0	1	0	0	
Anabasis_aphylla	Amaranthaceae	0	0	1	0	0	
Anabasis_salsa	Amaranthaceae	0	0	1	0	0	
Androsace_caduca	Primulaceae	0	0	1	0	0	
Androsace_chamaejasme	Primulaceae	0	0	1	0	0	
Androsace_filiformis	Primulaceae	0	0	1	0	0	
Androsace_glacialis	Primulaceae	0	0	1	0	0	
Androsace_triflora	Primulaceae	0	0	1	0	0	
Anthemis_iberica	Asteraceae	0	0	1	0	0	
Apium_nodiflorum	Apiaceae	0	0	1	0	0	
Arabidopsis_lyrata	Brassicaceae	0	0	1	0	0	
Arabidopsis_thaliana	Brassicaceae	0	0	1	0	0	
Arabis_alpina	Brassicaceae	0	0	1	0	0	
Arabis_caerulea	Brassicaceae	0	0	1	0	0	
Arenaria_griffithii	Caryophyllaceae	0	0	1	0	0	
Arenaria_serpyllifolia	Caryophyllaceae	0	0	1	0	0	
Argusia_sogdiana	Boraginaceae	0	0	1	0	0	
Aristida_holathera	Poaceae	0	0	1	0	0	
Aristida_stricta	Poaceae	0	0	1	0	0	
Armeniaca_mandshurica	Rosaceae	0	0	1	0	0	
Armenoprunus_dasycarpa	Rosaceae	0	0	1	0	0	
Artemisia_borealis	Asteraceae	0	0	1	0	0	
Arthrophytum_pulvinatum	Amaranthaceae	0	0	1	0	0	
Asperula_danilewskiana	Rubiaceae	0	0	1	0	0	
Asperula_prostrata	Rubiaceae	0	0	1	0	0	
Asplundia_gardneri	Cyclanthaceae	0	0	1	0	0	
Astragalus_alpinus	Fabaceae	0	0	1	0	0	
Astragalus_deserti	Fabaceae	0	0	1	0	0	
Astragalus_frigidus	Fabaceae	0	0	1	0	0	
Astragalus_glycyphyllos	Fabaceae	0	0	1	0	0	
Astragalus_lehmannianus	Fabaceae	0	0	1	0	0	
Astragalus_supinus	Fabaceae	0	0	1	0	0	
Astragalus_umbellatus	Fabaceae	0	0	1	0	0	
Astrodaucus_orientalis	Apiaceae	0	0	1	0	0	
Atocion_rupestre	Caryophyllaceae	0	0	1	0	0	
Atraphaxis_pyrifolia	Polygonaceae	0	0	1	0	0	
Atraphaxis_spinosa	Polygonaceae	0	0	1	0	0	
Atriplex_cana	Amaranthaceae	0	0	1	0	0	
Atriplex_dimorphostegia	Amaranthaceae	0	0	1	0	0	
Atriplex_glabriuscula	Amaranthaceae	0	0	1	0	0	
Atriplex_halimus	Amaranthaceae	0	0	1	0	0	
Atriplex_hastata	Amaranthaceae	0	0	1	0	0	
Atriplex_hortensis	Amaranthaceae	0	0	1	0	0	
Atriplex_limbata	Amaranthaceae	0	0	1	0	0	
Atriplex_prostrata	Amaranthaceae	0	0	1	0	0	
Atriplex_rosea	Amaranthaceae	0	0	1	0	0	
Atriplex_semibaccata	Amaranthaceae	0	0	1	0	0	
Aubrieta_deltoidea	Brassicaceae	0	0	1	0	0	
Barbarea_vulgaris	Brassicaceae	0	0	1	0	0	
Batis_maritima	Bataceae	0	0	1	0	0	
Batrachium_fluitans	Ranunculaceae	0	0	1	0	0	
Batrachium_foeniculaceum	Ranunculaceae	0	0	1	0	0	
Batrachium_peltatum	Ranunculaceae	0	0	1	0	0	
Begonia_fusca	Begoniaceae	0	0	1	0	0	
Berberis_darwinii	Berberidaceae	0	0	1	0	0	
Berteroa_incana	Brassicaceae	0	0	1	0	0	
Bitteria_digitata	Cyperaceae	0	0	1	0	0	
Bitteria_pilulifera	Cyperaceae	0	0	1	0	0	
Blennodia_pterosperma	Brassicaceae	0	0	1	0	0	
Boerhavia_repens	Nyctaginaceae	0	0	1	0	0	
Brassica_juncea	Brassicaceae	0	0	1	0	0	
Brassica_nigra	Brassicaceae	0	0	1	0	0	
Brassica_rapa	Brassicaceae	0	0	1	0	0	
Braya_glabella	Brassicaceae	0	0	1	0	0	
Breynia_disticha	Phyllanthaceae	0	0	1	0	0	
Buglossoides_arvensis	Boraginaceae	0	0	1	0	0	
Bulbostylis_puberula	Cyperaceae	0	0	1	0	0	
Butomus_umbellatus	Butomaceae	0	0	1	0	0	
Caiophora_sylvestris	Loasaceae	0	0	1	0	0	
Calla_palustris	Araceae	0	0	1	0	0	
Calligonum_aphyllum	Polygonaceae	0	0	1	0	0	
Calligonum_caput-medusae	Polygonaceae	0	0	1	0	0	
Calligonum_junceum	Polygonaceae	0	0	1	0	0	
Calligonum_leucocladum	Polygonaceae	0	0	1	0	0	
Calligonum_murex	Polygonaceae	0	0	1	0	0	
Callitriche_cophocarpa	Plantaginaceae	0	0	1	0	0	
Callitriche_palustris	Plantaginaceae	0	0	1	0	0	
Callitriche_stagnalis	Plantaginaceae	0	0	1	0	0	
Calystegia_soldanella	Convolvulaceae	0	0	1	0	0	
Campanula_saxifraga	Campanulaceae	0	0	1	0	0	
Canna_indica	Cannaceae	0	0	1	0	0	
Capparis_sandwichiana	Capparaceae	0	0	1	0	0	
Cardamine_amara	Brassicaceae	0	0	1	0	0	
Cardamine_bellidifolia	Brassicaceae	0	0	1	0	0	
Cardamine_concatenata	Brassicaceae	0	0	1	0	0	
Cardamine_corymbosa	Brassicaceae	0	0	1	0	0	
Cardamine_impatiens	Brassicaceae	0	0	1	0	0	
Cardamine_microphylla	Brassicaceae	0	0	1	0	0	
Cardamine_pratensis	Brassicaceae	0	0	1	0	0	
Cardamine_raphanifolia	Brassicaceae	0	0	1	0	0	
Cardamine_trifolia	Brassicaceae	0	0	1	0	0	
Cardamine_uliginosa	Brassicaceae	0	0	1	0	0	
Carex_acuta	Cyperaceae	0	0	1	0	0	
Carex_acutiformis	Cyperaceae	0	0	1	0	0	
Carex_alba	Cyperaceae	0	0	1	0	0	
Carex_albonigra	Cyperaceae	0	0	1	0	0	
Carex_amphibola	Cyperaceae	0	0	1	0	0	
Carex_aphylla	Cyperaceae	0	0	1	0	0	
Carex_aquatilis	Cyperaceae	0	0	1	0	0	
Carex_atrata	Cyperaceae	0	0	1	0	0	
Carex_atropicta	Cyperaceae	0	0	1	0	0	
Carex_bigelowii	Cyperaceae	0	0	1	0	0	
Carex_boelckeiana	Cyperaceae	0	0	1	0	0	
Carex_bostrychostigma	Cyperaceae	0	0	1	0	0	
Carex_buschiorum	Cyperaceae	0	0	1	0	0	
Carex_canescens	Cyperaceae	0	0	1	0	0	
Carex_capillaris	Cyperaceae	0	0	1	0	0	
Carex_capitata	Cyperaceae	0	0	1	0	0	
Carex_caryophyllea	Cyperaceae	0	0	1	0	0	
Carex_cespitosa	Cyperaceae	0	0	1	0	0	
Carex_chordorrhiza	Cyperaceae	0	0	1	0	0	
Carex_contigua	Cyperaceae	0	0	1	0	0	
Carex_curta	Cyperaceae	0	0	1	0	0	
Carex_diandra	Cyperaceae	0	0	1	0	0	
Carex_diluta	Cyperaceae	0	0	1	0	0	
Carex_dioica	Cyperaceae	0	0	1	0	0	
Carex_distans	Cyperaceae	0	0	1	0	0	
Carex_duriuscula	Cyperaceae	0	0	1	0	0	
Carex_ebenea	Cyperaceae	0	0	1	0	0	
Carex_echinata	Cyperaceae	0	0	1	0	0	
Carex_enervis	Cyperaceae	0	0	1	0	0	
Carex_ericetorum	Cyperaceae	0	0	1	0	0	
Carex_filifolia	Cyperaceae	0	0	1	0	0	
Carex_fuliginosa	Cyperaceae	0	0	1	0	0	
Carex_fusca	Cyperaceae	0	0	1	0	0	
Carex_gayana	Cyperaceae	0	0	1	0	0	
Carex_globularis	Cyperaceae	0	0	1	0	0	
Carex_goodenoughii	Cyperaceae	0	0	1	0	0	
Carex_griffithii	Cyperaceae	0	0	1	0	0	
Carex_heleonastes	Cyperaceae	0	0	1	0	0	
Carex_hostiana	Cyperaceae	0	0	1	0	0	
Carex_huetiana	Cyperaceae	0	0	1	0	0	
Carex_humilis	Cyperaceae	0	0	1	0	0	
Carex_hystericina	Cyperaceae	0	0	1	0	0	
Carex_interior	Cyperaceae	0	0	1	0	0	
Carex_lachenalii	Cyperaceae	0	0	1	0	0	
Carex_lanuginosa	Cyperaceae	0	0	1	0	0	
Carex_laxa	Cyperaceae	0	0	1	0	0	
Carex_lepidocarpa	Cyperaceae	0	0	1	0	0	
Carex_limosa	Cyperaceae	0	0	1	0	0	
Carex_loliacea	Cyperaceae	0	0	1	0	0	
Carex_maritima	Cyperaceae	0	0	1	0	0	
Carex_medwedewii	Cyperaceae	0	0	1	0	0	
Carex_meinshauseniana	Cyperaceae	0	0	1	0	0	
Carex_melanantha	Cyperaceae	0	0	1	0	0	
Carex_melanostachya	Cyperaceae	0	0	1	0	0	
Carex_membranacea	Cyperaceae	0	0	1	0	0	
Carex_mertensii	Cyperaceae	0	0	1	0	0	
Carex_microchaeta	Cyperaceae	0	0	1	0	0	
Carex_mollissima	Cyperaceae	0	0	1	0	0	
Carex_montana	Cyperaceae	0	0	1	0	0	
Carex_nardina	Cyperaceae	0	0	1	0	0	
Carex_obtusata	Cyperaceae	0	0	1	0	0	
Carex_oederi	Cyperaceae	0	0	1	0	0	
Carex_orbicularis	Cyperaceae	0	0	1	0	0	
Carex_otrubae	Cyperaceae	0	0	1	0	0	
Carex_oxyandra	Cyperaceae	0	0	1	0	0	
Carex_pauciflora	Cyperaceae	0	0	1	0	0	
Carex_pediformis	Cyperaceae	0	0	1	0	0	
Carex_pellita	Cyperaceae	0	0	1	0	0	
Carex_pendula	Cyperaceae	0	0	1	0	0	
Carex_physodes	Cyperaceae	0	0	1	0	0	
Carex_pilosa	Cyperaceae	0	0	1	0	0	
Carex_planostachys	Cyperaceae	0	0	1	0	0	
Carex_podocarpa	Cyperaceae	0	0	1	0	0	
Carex_polyphylla	Cyperaceae	0	0	1	0	0	
Carex_pseudocyperus	Cyperaceae	0	0	1	0	0	
Carex_pseudofoetida	Cyperaceae	0	0	1	0	0	
Carex_pyrenaica	Cyperaceae	0	0	1	0	0	
Carex_rhynchophysa	Cyperaceae	0	0	1	0	0	
Carex_riparia	Cyperaceae	0	0	1	0	0	
Carex_rostrata	Cyperaceae	0	0	1	0	0	
Carex_rupestris	Cyperaceae	0	0	1	0	0	
Carex_schmidtii	Cyperaceae	0	0	1	0	0	
Carex_songorica	Cyperaceae	0	0	1	0	0	
Carex_spicata	Cyperaceae	0	0	1	0	0	
Carex_sprengelii	Cyperaceae	0	0	1	0	0	
Carex_stenophylla	Cyperaceae	0	0	1	0	0	
Carex_sterilis	Cyperaceae	0	0	1	0	0	
Carex_subspathacea	Cyperaceae	0	0	1	0	0	
Carex_supina	Cyperaceae	0	0	1	0	0	
Carex_sylvatica	Cyperaceae	0	0	1	0	0	
Carex_tenera	Cyperaceae	0	0	1	0	0	
Carex_tenuiflora	Cyperaceae	0	0	1	0	0	
Carex_trifida	Cyperaceae	0	0	1	0	0	
Carex_tripartita	Cyperaceae	0	0	1	0	0	
Carex_turkestanica	Cyperaceae	0	0	1	0	0	
Carex_ursina	Cyperaceae	0	0	1	0	0	
Carex_utriculata	Cyperaceae	0	0	1	0	0	
Carex_vaginata	Cyperaceae	0	0	1	0	0	
Carex_viridula	Cyperaceae	0	0	1	0	0	
Carex_vulpina	Cyperaceae	0	0	1	0	0	
Caricina_brizoidea	Cyperaceae	0	0	1	0	0	
Caricinella_pulicaris	Cyperaceae	0	0	1	0	0	
Caroxylon_gemmascens	Amaranthaceae	0	0	1	0	0	
Castilleja_arctica	Orobanchaceae	0	0	1	0	0	
Castilleja_arvensis	Orobanchaceae	0	0	1	0	0	
Catabrosa_aquatica	Poaceae	0	0	1	0	0	
Catabrosella_variegata	Poaceae	0	0	1	0	0	
Catolobus_pendula	Brassicaceae	0	0	1	0	0	
Caustis_dioica	Cyperaceae	0	0	1	0	0	
Centranthus_ruber	Caprifoliaceae	0	0	1	0	0	
Cephaloschoenus_longisetis	Cyperaceae	0	0	1	0	0	
Cerastium_alpinum	Caryophyllaceae	0	0	1	0	0	
Cerastium_arcticum	Caryophyllaceae	0	0	1	0	0	
Cerastium_argenteum	Caryophyllaceae	0	0	1	0	0	
Cerastium_beeringianum	Caryophyllaceae	0	0	1	0	0	
Cerastium_bungeanum	Caryophyllaceae	0	0	1	0	0	
Cerastium_cerastoides	Caryophyllaceae	0	0	1	0	0	
Cerastium_davuricum	Caryophyllaceae	0	0	1	0	0	
Cerastium_dichotomum	Caryophyllaceae	0	0	1	0	0	
Cerastium_kasbek	Caryophyllaceae	0	0	1	0	0	
Cerastium_maximum	Caryophyllaceae	0	0	1	0	0	
Cerastium_multiflorum	Caryophyllaceae	0	0	1	0	0	
Cerastium_pauciflorum	Caryophyllaceae	0	0	1	0	0	
Cerastium_purpurascens	Caryophyllaceae	0	0	1	0	0	
Cerastium_semidecandrum	Caryophyllaceae	0	0	1	0	0	
Cerastium_svanicum	Caryophyllaceae	0	0	1	0	0	
Cerastium_uralense	Caryophyllaceae	0	0	1	0	0	
Cerasus_maximowiczii	Rosaceae	0	0	1	0	0	
Ceratocarpus_arenarius	Amaranthaceae	0	0	1	0	0	
Ceratophyllum_demersum	Ceratophyllaceae	0	0	1	0	0	
Cereus_uruguayanus	Cactaceae	0	0	1	0	0	
Chaenorhinum_minus	Plantaginaceae	0	0	1	0	0	
Chaerophyllum_humile	Apiaceae	0	0	1	0	0	
Chamaemelum_lamellatum	Asteraceae	0	0	1	0	0	
Chamaesphacos_ilicifolius	Lamiaceae	0	0	1	0	0	
Chelidonium_majus	Papaveraceae	0	0	1	0	0	
Chenopodium_bonus-henricus	Amaranthaceae	0	0	1	0	0	
Chenopodium_foliosum	Amaranthaceae	0	0	1	0	0	
Chenopodium_glaucum	Amaranthaceae	0	0	1	0	0	
Chenopodium_hybridum	Amaranthaceae	0	0	1	0	0	
Chenopodium_murale	Amaranthaceae	0	0	1	0	0	
Chenopodium_pratericola	Amaranthaceae	0	0	1	0	0	
Chenopodium_rubrum	Amaranthaceae	0	0	1	0	0	
Cheredospsis_purpurea	Aizoaceae	0	0	1	0	0	
Chorispora_macropoda	Brassicaceae	0	0	1	0	0	
Chorispora_sibirica	Brassicaceae	0	0	1	0	0	
Chrysosplenium_oppositifolium	Saxifragaceae	0	0	1	0	0	
Cicuta_virosa	Apiaceae	0	0	1	0	0	
Clandestina_squamaria	Orobanchaceae	0	0	1	0	0	
Clarkia_elegans	Onagraceae	0	0	1	0	0	
Claytonia_perfoliata	Montiaceae	0	0	1	0	0	
Cleistogenes_squarrosa	Poaceae	0	0	1	0	0	
Climacoptera_crassa	Amaranthaceae	0	0	1	0	0	
Cochlearia_groenlandica	Brassicaceae	0	0	1	0	0	
Coincya_monensis	Brassicaceae	0	0	1	0	0	
Colobanthus_kerguelensis	Caryophyllaceae	0	0	1	0	0	
Colobanthus_lycopodioides	Caryophyllaceae	0	0	1	0	0	
Combretocapus_rotundatus	Anisophylleaceae	0	0	1	0	0	
