allmb_name	gbif_species_key	num_occurrences	myco_state
Neuburgia_corynocarpum	7289393	791	arbuscular
Norrisia_maior	7518226	80	arbuscular
Bonyunia_pulchra	8353634	15	arbuscular
Grevea_madagascariensis	7100555	274	arbuscular
Schizanthus_pinnatus	2928843	438	arbuscular
Atropa_belladonna	3802655	20411	arbuscular
Datura_stramonium	2928751	41549	arbuscular
Solanum_lycopersicum	2930137	83829	arbuscular
Solanum_hayesii	2932218	635	arbuscular
Solanum_erianthum	2931461	6312	arbuscular
Solanum_polygamum	2929056	205	arbuscular
Solanum_tuberosum_subsp._andigenum	2930262	76632	arbuscular
Solanum_racemosum			arbuscular
Solanum_nigrum_subsp._nigrum	9150405	164426	neither
Solanum_hazenii	2932177	1134	arbuscular
Solanum_endopogon_subsp._guianensis	2931820	753	arbuscular
Solanum_occultum	2930066	277	arbuscular
Solanum_microleprodes	2932621	165	arbuscular
Solanum_altissimum	2931319	420	arbuscular
Solanum_oppositifolium	2931919	987	arbuscular
Solanum_laevigatum	2930336	247	arbuscular
Solanum_gertii	2930817	60	arbuscular
Solanum_reitzii	2929915	98	arbuscular
Solanum_pseudoquina	2930597	2720	arbuscular
Solanum_pabstii	2930362	152	arbuscular
Solanum_bullatum	2929820	557	arbuscular
Solanum_maturecalvans	2932847	984	arbuscular
Solanum_riparium	2932018	988	arbuscular
Solanum_caavurana	2929091	1798	arbuscular
Solanum_argenteum	8080790	386	arbuscular
Solanum_sanctaecatharinae	2931893	1470	arbuscular
Solanum_compressum	2931188	301	arbuscular
Solanum_rufescens	2930087	762	arbuscular
Solanum_sooretamum	2931511	221	arbuscular
Solanum_sessile	2930479	1561	arbuscular
Solanum_trichoneuron	2931824	309	arbuscular
Solanum_ramulosum	2930672	1250	arbuscular
Solanum_swartzianum	2931255	2541	arbuscular
Capsicum_annuum	2932944	54097	arbuscular
Juanulloa_parasitica	3801232	298	arbuscular
Nicotiana_tabacum	2928774	21553	arbuscular
Petunia_axillaris	2928863	1591	arbuscular
Cestrum_parqui	2928792	3619	arbuscular
Erycibe_henryi	3679631	330	arbuscular
Maripa_nicaraguensis	5549225	816	arbuscular
Merremia_peltata	9413254	973	arbuscular
Calystegia_soldanella	7646357	12971	neither
Calystegia_sepium	2928441	339589	arbuscular
Convolvulus_tricolor	7162908	1603	arbuscular
Convolvulus_eyreanus	3679596	177	arbuscular
Convolvulus_fruticosus	3679194	139	arbuscular
Convolvulus_ammannii	3677390	242	arbuscular
Convolvulus_hamadae	3678635	48	neither
Convolvulus_subsericeus	3677359	42	arbuscular
Ipomoea_batatas	2928551	31110	arbuscular
Calatola_costaricensis	3597030	5191	arbuscular
Eupatorium_cannabinum	5402943	248717	arbuscular
Bidens_frondosa	5392174	44273	arbuscular
Cosmos_bipinnatus	3098912	4797	neither
Helichrysum_stoechas	7518700	45018	arbuscular
Antennaria_dioica	5385604	99808	arbuscular
Gnaphalium_uliginosum	5390848	142673	arbuscular
Gnaphalium_supinum			neither
Gnaphalium_sylvaticum	7995437	7645	arbuscular
Gnaphalium_norvegicum	7982510	683	arbuscular
Phagnalon_rupestre	3150037	11558	arbuscular
Pulicaria_dysenterica	3095609	104696	arbuscular
Solidago_virgaurea	6446462	237003	arbuscular
Erigeron_annuus	3117449	27879	arbuscular
Conyza_canadensis	3146791	196827	neither
Baccharis_salicifolia	3129643	8273	arbuscular
Tripolium_pannonicum	3098616	60945	arbuscular
Olearia_rani	5405099	4656	arbuscular
Artemisia_arenaria	3121476	170	arbuscular
Artemisia_borealis	8122301	582	neither
Artemisia_songarica	7777804	40	arbuscular
Artemisia_dracunculus	3121581	5499	arbuscular
Artemisia_armeniaca	8366310	288	arbuscular
Artemisia_maritima	7879222	6617	neither
Artemisia_annua	8373355	5986	arbuscular
Artemisia_pontica	8195160	1287	arbuscular
Artemisia_ludoviciana	3120950	9616	arbuscular
Artemisia_marschalliana	6064178	388	arbuscular
Artemisia_umbelliformis	8981321	5123	arbuscular
Artemisia_rupestris_subsp._woodii	8759762	52	arbuscular
Chrysanthemum_zawadskii	3150753	1171	arbuscular
Glebionis_segetum	3141101	26860	arbuscular
Turaniphytum_eranthemum	3100784	10	neither
Oncosiphon_grandiflorus	5393707	458	neither
Achillea_setacea	3120066	1350	neither
Achillea_nobilis	3120024	5184	arbuscular
Achillea_salicifolia	3120376	1656	neither
Otanthus_maritimus	8278487	3380	arbuscular
Matricaria_chamomilla_var._recutita	8370958	140319	neither
Matricaria_matricarioides	3103791	200315	arbuscular
Tanacetum_parthenifolium	3118514	410	neither
Tanacetum_balsamita	3118254	1284	arbuscular
Tanacetum_coccineum	3118616	645	neither
Tanacetum_cinerariifolium	3118284	656	arbuscular
Tanacetum_corymbosum_subsp._corymbosum	3118216	31204	arbuscular
Tanacetum_bipinnatum_subsp._huronense	7446893	1791	arbuscular
Anthemis_cotula	8035698	19771	arbuscular
Anthemis_cretica_subsp._cretica	7839493	4529	neither
Anthemis_arvensis	3102781	56715	arbuscular
Tripleurospermum_maritimum_subsp._inodorum	3104179	150089	arbuscular
Cota_tinctoria_subsp._subtinctoria	5390618	32602	arbuscular
Archanthemis_marschalliana_subsp._pectinata	3122736	332	arbuscular
Richteria_pyrethroides	5389430	608	arbuscular
Ursinia_anthemoides	3089033	1129	arbuscular
Leucanthemopsis_alpina_subsp._tomentosa	3122039	13531	neither
Doronicum_macrophyllum	8292300	155	arbuscular
Senecio_viscosus	3107855	67526	arbuscular
Jacobaea_erucifolia	5388630	64047	arbuscular
Packera_plattensis	3113959	2565	arbuscular
Packera_cymbalaria	3113982	795	neither
Curio_articulatus	8649560	129	arbuscular
Tephroseris_palustris_subsp._congesta	7363445	6380	neither
Tephroseris_atropurpurea	3130950	4702	arbuscular
Ligularia_vellerea	5395551	239	arbuscular
Pittocaulon_praecox	3107011	865	neither
Petasites_spurius	7675973	2248	arbuscular
Petasites_hybridus	3088301	69849	neither
Brachyglottis_repanda	3138474	5986	arbuscular
Lapsana_communis	3134857	268608	arbuscular
Taraxacum_arcticum	5394461	614	neither
Taraxacum_monochlamydeum	5394569	101	arbuscular
Taraxacum_erythrospermum	5393872	9981	arbuscular
Taraxacum_officinale	5394163	202399	arbuscular
Taraxacum_japonicum	5394322	441	arbuscular
Taraxacum_glabrum	5394091	41	arbuscular
Taraxacum_ceratophorum	5393899	2177	arbuscular
Scorzoneroides_autumnalis	3133512	255950	arbuscular
Chondrilla_juncea	8537667	27467	arbuscular
Sonchus_oleraceus	8228544	239932	arbuscular
Lactuca_serriola	3140490	146759	arbuscular
Cicerbita_alpina	3087634	18263	neither
Hieracium_echioides	9457353	1216	arbuscular
Hieracium_umbellatum	3135329	110444	arbuscular
Hieracium_umbrosum	3135262	1674	arbuscular
Hieracium_vulgatum	7777868	7655	neither
Pilosella_officinarum	7874303	332942	arbuscular
Cichorium_endivia	5392243	2261	arbuscular
Tragopogon_pratensis	5386897	144038	arbuscular
Epilasia_hemilasia	3096136	78	neither
Scorzonera_humilis	3111049	63522	arbuscular
Gymnanthemum_amygdalinum	3130899	2323	arbuscular
Centaurea_jacea	3128547	301293	arbuscular
Centaurea_pulchella	3128723	270	neither
Centaurea_cheiranthifolia	5386002	302	arbuscular
Carthamus_tinctorius	3138327	10348	arbuscular
Rhaponticoides_ruthenica	3128403	169	arbuscular
Serratula_tinctoria_subsp._seoanei	5388835	44927	arbuscular
Amberboa_turanica	3122182	58	neither
Saussurea_alpina	5404542	31949	arbuscular
Saussurea_amara	5404313	377	arbuscular
Saussurea_nuda	5404462	314	neither
Arctium_minus	5393103	116310	arbuscular
Cousinia_microcarpa	3101933	215	arbuscular
Cirsium_setosum	3113414	573171	arbuscular
Cirsium_tuberosum	3112651	13495	arbuscular
Cirsium_dissectum	3113784	21115	arbuscular
Cirsium_acaule	3112799	89754	arbuscular
Cirsium_helenioides	3113777	6130	arbuscular
Cirsium_eriophorum	3112620	31301	arbuscular
Cirsium_purpuratum	3113351	303	arbuscular
Cirsium_heterophyllum	3113745	71384	arbuscular
Cirsium_brevipapposum	9289510	1	neither
Carduus_nutans	8185959	50669	arbuscular
Cynara_cardunculus	3112364	6968	arbuscular
Carlina_vulgaris	3105380	90144	arbuscular
Echinops_sphaerocephalus	5392883	12425	arbuscular
Echinops_spinosissimus	5392840	787	neither
Tarchonanthus_camphoratus	3141279	1170	arbuscular
Moquiniastrum_polymorphum	7575247	2798	arbuscular
Dasyphyllum_brasiliense	5389251	1253	arbuscular
Dampiera_stricta	7262323	9959	arbuscular
Nymphoides_peltata	8810827	21058	neither
Alseuosmia_macrophylla	3686201	3008	arbuscular
Campanula_scheuchzeri	5410226	22548	both
Campanula_fragilis	5410186	280	arbuscular
Campanula_lasiocarpa	5411731	1912	arbuscular
Campanula_patula	5410564	77588	arbuscular
Campanula_rapunculoides	5410436	54140	arbuscular
Campanula_grossheimii	5410436	54140	arbuscular
Campanula_darialica	5410717	2263	arbuscular
Campanula_cervicaria	5410857	15214	arbuscular
Campanula_hohenackeri	5410717	2263	neither
Campanula_tridentata_subsp._biebersteiniana	5411976	218	arbuscular
Campanula_aucheri	5410273	395	arbuscular
Phyteuma_orbiculare	3166655	42048	arbuscular
Phyteuma_hemisphaericum	3166609	11618	neither
Asyneuma_canescens	3168201	394	arbuscular
Adenophora_liliifolia	5409500	1539	arbuscular
Codonopsis_clematidea	8569825	467	arbuscular
Lobelia_dortmanna	5408512	24292	arbuscular
Burmeistera_succulenta	3161649	252	arbuscular
Siphocampylus_membranaceus	3168808	9	arbuscular
Pratia_nummularia			arbuscular
Carpodetus_serratus	3932516	18050	arbuscular
Escallonia_myrtilloides	8376201	2282	arbuscular
Sambucus_callicarpa	2888723	113717	neither
Sambucus_sibirica	2888723	113717	arbuscular
Sambucus_racemosa_subsp._sieboldiana	2888723	113717	neither
Sambucus_williamsii	7272554	819	neither
Sambucus_australis	3857366	757	neither
Sambucus_adnata	3857491	73	neither
Viburnum_rufidulum	2888590	3477	neither
Viburnum_orientale	3857121	53	arbuscular
Viburnum_dilatatum	2888584	5285	neither
Viburnum_triphyllum	7272705	1136	neither
Viburnum_reticulatum	7905061	19	neither
Weigela_subsessilis	3856121	2156	arbuscular
Weigela_florida	2888730	3232	neither
Weigela_suavis	3856132	8	arbuscular
Lonicera_japonica	5334240	19632	arbuscular
Lonicera_webbiana	7272607	579	neither
Lonicera_alpigena	6369729	16254	arbuscular
Lonicera_caerulea_var._pallasii	5334269	9376	neither
Lonicera_microphylla	5598646	494	arbuscular
Lonicera_hispida	7272731	933	arbuscular
Lonicera_caprifolium	5334227	6724	arbuscular
Lonicera_etrusca	5334247	23385	neither
Lonicera_implexa	9558260	21488	arbuscular
Lonicera_periclymenum	5334277	294808	arbuscular
Lonicera_nummulariifolia	7272754	273	arbuscular
Patrinia_sibirica	5668821	449	arbuscular
Valerianella_locusta	2888778	59587	arbuscular
Valeriana_alpestris	4095572	193	neither
Valeriana_dioica	2888762	74994	neither
Valeriana_capitata	8537931	910	arbuscular
Centranthus_ruber	7428369	22751	neither
Valeriana_clematitis	4095577	685	arbuscular
Valeriana_cardamines	4095901	41	arbuscular
Valeriana_colchica	4095554	42	arbuscular
Valeriana_jelenevskyi	4096147	9	arbuscular
Valeriana_rossica	4094805	233	arbuscular
Succisa_pratensis	2888811	229755	arbuscular
Linnaea_borealis	5334220	66026	arbuscular
Quintinia_acutifolia	3932810	8616	arbuscular
Pennantia_corymbosa	3596592	4042	arbuscular
Melanophylla_aucubifolia	4038642	175	arbuscular
Griselinia_littoralis	5581563	33439	arbuscular
Heracleum_sphondylium_subsp._sibiricum	3034830	427098	arbuscular
Heracleum_calcareum	3629772	53	neither
Trachyspermum_ammi	3034241	741	arbuscular
Chamaesciadium_acaule	6027237	154	arbuscular
Carum_caucasicum	3633005	112	neither
Aegopodium_alpestre	3634660	805	arbuscular
Pimpinella_major	5371874	76512	neither
Foeniculum_vulgare	3034922	50276	arbuscular
Ferula_foetida	7704723	71	arbuscular
Schumannia_karelinii	3638054	80	neither
Ferula_caspica	7943442	199	arbuscular
Laserpitium_siler	5537918	15244	arbuscular
Torilis_japonica	3034820	128151	arbuscular
Astrodaucus_orientalis	3634505	447	neither
Chaerophyllum_aureum	3642531	23205	arbuscular
Chaerophyllum_bulbosum	3034653	19948	neither
Chaerophyllum_nodosum	3641366	1393	arbuscular
Scandix_pecten-veneris	3034233	22925	arbuscular
Scandix_stellata	6026954	893	neither
Conopodium_majus	6026760	70694	arbuscular
Pternopetalum_davidii	5832014	141	arbuscular
Anthriscus_ruprechtii	5540161	28	arbuscular
Helosciadium_nodiflorum	3631293	67027	neither
Oenanthe_fistulosa	5371890	50711	arbuscular
Oenanthe_crocata	6027319	40660	neither
Oenanthe_lachenalii	5540332	18453	arbuscular
Oenanthe_aquatica	5371888	56297	neither
Pleurospermum_uralense	3632000	687	arbuscular
Bupleurum_baldense	3639903	9169	arbuscular
Eryngium_campestre	3034426	113569	arbuscular
Azorella_macquariensis	6026455	571	arbuscular
Stilbocarpa_polaris	9370491	338	neither
Actinotus_helianthi	5538649	4030	arbuscular
Delarbrea_paradoxa	3036843	459	arbuscular
Hedera_helix	8351737	450437	arbuscular
Calestania_palustris	3634395	76309	neither
Pittosporum_undulatum	2986239	21236	arbuscular
Melanophylla_crenata	4038654	132	arbuscular
Berzelia_lanuginosa	5643057	1240	arbuscular
Ilex_verticillata	5414267	7211	arbuscular
Primula_farinosa	7931979	34197	arbuscular
Primula_macrocalyx	8377689	200265	arbuscular
Primula_pallasii	5414326	109229	neither
Primula_auricula	7974503	9247	arbuscular
Primula_bayernii	7695106	41	arbuscular
Androsace_triflora	8545553	42	neither
Androsace_obtusifolia	4005658	2725	arbuscular
Androsace_chamaejasme	3169319	2808	neither
Androsace_caduca	4007639	10	neither
Anagallis_arvensis	8184903	195673	arbuscular
Trientalis_europaea			neither
Lysimachia_terrestris	3169365	4105	neither
Lysimachia_verticillaris	4008422	164	arbuscular
Anagallis_tenella	4005183	27076	arbuscular
Cyclamen_hederifolium	7127810	3980	arbuscular
Myrsine_divaricata	3721809	16807	arbuscular
Samolus_valerandi	3169313	37853	arbuscular
Maesa_lanceolata	7330870	3534	arbuscular
Planchonia_careya	5383741	5672	arbuscular
Vitellaria_paradoxa	2886750	15431	arbuscular
Allophyllum_integrifolium	5341614	105	arbuscular
Phlox_paniculata	2927744	3248	arbuscular
Polemonium_caucasicum	2927850	14493	arbuscular
Polemonium_boreale	2927837	1332	neither
Fouquieria_diguetii	3874338	476	arbuscular
Stylogyne_turbacensis	7331069	868	arbuscular
Parathesis_cubana	7331153	657	arbuscular
Geissanthus_occidentalis	3718909	1023	arbuscular
Discocalyx_cybianthoides	3721555	61	arbuscular
Tapeinosperma_robustum	3720843	196	arbuscular
Calluna_vulgaris	2882482	483866	neither
Vaccinium_myrtillus	2882833	356390	neither
Astroloma_humifusum	7288486	18236	neither
Leucopogon_juniperinus	4010136	4781	arbuscular
Leucopogon_parviflorus	7288565	18683	neither
Leucopogon_ericoides	4010866	6167	neither
Leptecophylla_juniperina	7288565	18683	neither
Styphelia_cymbulae	4011139	1166	neither
Trochocarpa_laurina	4010480	4736	neither
Epacris_impressa	8377116	22255	neither
Epacris_microphylla_var._microphylla	7908557	5458	arbuscular
Woollsia_pungens	4010306	2707	neither
Lysinema_ciliatum	7288540	1729	neither
Dracophyllum_longifolium	8250869	5132	neither
Archeria_traversii	7660667	4589	neither
Pyrola_minor	2888272	67560	ecto
Monotropa_uniflora	2888353	9974	neither
Arctostaphylos_uva-ursi	2882580	70805	ecto
Monotropastrum_humile	4168795	1029	neither
Monotropa_hypopitys	2888342	36754	both
Sarcodes_sanguinea	2888363	1513	neither
Enkianthus_quinqueflorus	7328257	280	arbuscular
Harrimanella_hypnoides	2882793	8221	neither
Clethra_barbinervis	3718199	3759	arbuscular
Actinidia_arguta	3189693	3696	arbuscular
Actinidia_kolomikta	7270682	1764	neither
Actinidia_polygama	3189692	2735	neither
Saurauia_parviflora	7270726	4098	arbuscular
Symplocos_cochinchinensis	7318817	7719	arbuscular
Styrax_japonicus	5371678	8764	arbuscular
Diapensia_lapponica	5333323	8765	neither
Eurya_japonica	7152601	7079	arbuscular
Impatiens_walleriana	2891772	2191	arbuscular
Impatiens_noli-tangere	2891779	73965	neither
Impatiens_capensis	2891774	15988	arbuscular
Tetramerista_glabra	3593837	287	arbuscular
Souroubea_guianensis	7275879	1234	arbuscular
Cornus_suecica	3082246	37166	arbuscular
Loasa_bergii	9590100	81	neither
Philadelphus_coronarius	2986045	5701	arbuscular
Aextoxicon_punctatum	4195638	345	arbuscular
Rhabdodendron_amazonicum	3880543	771	arbuscular
Stegnosperma_halimifolium	4929996	405	arbuscular
Mirabilis_jalapa	3086240	8948	neither
Abronia_umbellata	5384870	1201	arbuscular
Bougainvillea_glabra	5384862	1969	neither
Guapira_opposita	7327320	5635	ecto
Phytolacca_dioica	7309625	1560	neither
Tetragonia_tetragonioides	5384307	1124	arbuscular
Lewisia_pygmaea	5384270	1197	arbuscular
Claytonia_perfoliata	3084748	24111	neither
Claytonia_sibirica	3084742	12547	arbuscular
Lyallia_kerguelensis	3701799	68	neither
Anredera_floribunda	7764370	15	arbuscular
Portulacaria_afra	3084777	553	neither
Alluaudia_procera	5687098	218	arbuscular
Talinella_grevei	7288903	170	arbuscular
Portulaca_intraterranea	3084704	7168	neither
Cylindropuntia_cholla	3953193	447	arbuscular
Opuntia_monacantha	5384142	950	arbuscular
Opuntia_pilifera	7283955	471	arbuscular
Opuntia_leucotricha	5384076	689	neither
Opuntia_ficus-indica	5384064	7934	arbuscular
Opuntia_stricta	5384075	8997	arbuscular
Opuntia_microdasys	7283961	729	neither
Opuntia_decumbens	7280334	694	arbuscular
Brasiliopuntia_brasiliensis	7530646	759	arbuscular
Opuntia_karwinskiana	5626333	307	arbuscular
Opuntia_streptacantha	7283335	877	arbuscular
Opuntia_articulata			arbuscular
Pereskia_sacharosa	5620474	231	arbuscular
Cereus_jamacaru_subsp._calcirupicola	7282182	945	arbuscular
Pilosocereus_royenii	3084371	467	arbuscular
Gymnocalycium_monvillei	7282726	132	arbuscular
Cleistocactus_baumannii	7279842	346	arbuscular
Echinopsis_tubiflora	7281375	267	neither
Echinopsis_silvestrii	7282357	34	neither
Schlumbergera_truncata	5383983	256	arbuscular
Rhipsalis_baccifera	3084036	5251	neither
Acanthocereus_pentagonus	7282711	1845	arbuscular
Hylocereus_polyrhizus	3944741	391	arbuscular
Epiphyllum_hybridum	5621125	2	neither
Pachycereus_pringlei	7282285	1082	arbuscular
Ferocactus_cylindraceus	3084150	3375	arbuscular
Mammillaria_dioica	5384025	1228	arbuscular
Mammillaria_elongata	8406968	218	neither
Mammillaria_prolifera	5384029	382	neither
Mammillaria_carnea	7281262	330	arbuscular
Coryphantha_radians	3084436	476	arbuscular
Mollugo_verticillata	3084611	8344	neither
Achatocarpus_nigricans	3752400	912	ecto
Ptilotus_obovatus	7323691	8407	neither
Achyranthes_bidentata	3085175	2649	neither
Iresine_diffusa	3085038	8866	neither
Hebanthe_paniculata	7323468	1512	neither
Gomphrena_globosa	3084908	1576	arbuscular
Chamissoa_altissima	3085178	4437	neither
Amaranthus_blitum	8911082	22291	arbuscular
Amaranthus_powellii	5384359	7407	neither
Amaranthus_hypochondriacus	9080185	23769	arbuscular
Amaranthus_graecizans_subsp._aschersonianus	5384373	5555	neither
Salicornia_patula	8037975	350	neither
Suaeda_altissima	3757066	361	neither
Suaeda_glauca	7339791	566	arbuscular
Sclerolaena_diacantha	8199472	12940	arbuscular
Enchylaena_tomentosa	6447669	29978	neither
Bassia_scoparia	5383936	8629	neither
Halothamnus_glaucus	9323848	213	neither
Anabasis_aphylla	5568963	344	neither
Salsola_paulsenii	8726973	119	neither
Salsola_laricifolia	9814986	29	arbuscular
Xylosalsola_arbuscula	3760150	139	neither
Pyankovia_brachiata	3757086	261	neither
Corispermum_lehmannianum	3759592	58	neither
Oxybasis_rubra	7725469	28710	neither
Dysphania_botrys	5568428	7202	arbuscular
Spinacia_turkestanica	3758216	230	neither
Chenopodiastrum_murale	8149099	19257	neither
Chenopodium_pratericola	3083921	1942	neither
Atriplex_halimus	3083718	8350	neither
Atriplex_parryi	3083656	93	arbuscular
Atriplex_canescens	3083750	4505	arbuscular
Atriplex_semibaccata	3083667	10639	neither
Atriplex_hortensis	3083761	4632	neither
Atriplex_patula	3083728	100499	arbuscular
Atriplex_glabriuscula	3083660	6823	neither
Atriplex_prostrata	3083786	124142	neither
Chenopodium_oahuense	3083927	553	neither
Blitum_virgatum	5383969	3507	neither
Blitum_bonus-henricus	8044896	30098	neither
Beta_vulgaris	8971274	103370	arbuscular
Atriplex_stipitata	3759563	6484	arbuscular
Atriplex_cana	8199059	84	neither
Atriplex_vesicaria	3083748	11527	arbuscular
Atriplex_calotheca	3756027	1888	neither
Atriplex_confertifolia	8257585	1177	arbuscular
Atriplex_barclayana	6447569	489	arbuscular
Atriplex_limbata	7339861	1437	neither
Atriplex_julacea	3758312	225	arbuscular
Polycarpaea_corymbosa	3085781	6210	arbuscular
Paronychia_argentea	5528747	11889	ecto
Spergularia_rubra	3085633	80600	neither
Silene_latifolia	5384805	177009	neither
Silene_otites	7746901	15036	arbuscular
Silene_wolgensis	8111132	331	neither
Silene_multiflora	7267530	275	neither
Vaccaria_hispanica	3085320	9151	neither
Silene_colorata	7566895	7077	arbuscular
Silene_flos-cuculi	5384738	288162	neither
Silene_chalcedonica	5584611	2709	neither
Silene_sibirica	5384842	174	neither
Silene_odoratissima	7267441	42	neither
Silene_marcowiczii	5586431	3	neither
Silene_tachtensis	5588181	129	neither
Silene_viscariaefolia	7452427	0	neither
Atocion_rupestre	7267415	35049	neither
Saponaria_officinalis	3085360	78144	neither
Cerastium_semidecandrum	3085434	73137	neither
Cerastium_pumilum	3085469	25023	arbuscular
Cerastium_maximum	3085462	361	neither
Cerastium_argenteum	3814076	44	neither
Cerastium_davuricum	8414512	367	neither
Cerastium_dichotomum	3085435	925	neither
Cerastium_cerastoides	6364299	12771	neither
Cerastium_kasbek	3810739	16	neither
Cerastium_multiflorum	3809748	51	neither
Cerastium_purpurascens	7446246	219	neither
Cerastium_pauciflorum	3809092	418	neither
Cerastium_kunthii	3810676	64	neither
Cerastium_svanicum	8363673	0	neither
Holosteum_umbellatum	3085349	23140	neither
Holosteum_glutinosum	3810520	149	neither
Stellaria_alsine	5384606	120501	neither
Stellaria_palustris	8407946	29852	neither
Stellaria_parviflora	7266874	862	neither
Stellaria_fontana			neither
Arenaria_serpyllifolia	8089871	168552	neither
Eremogone_longifolia	3814534	285	neither
Gypsophila_fastigiata	7267655	3368	neither
Gypsophila_cephalotes	8342792	127	neither
Gypsophila_uralensis	5585799	28	neither
Colobanthus_muscoides	5588240	251	neither
Colobanthus_apetalus	7268240	481	arbuscular
Colobanthus_kerguelensis	5588298	118	neither
Colobanthus_lycopodioides	8375199	87	neither
Sagina_maritima	3085407	12597	arbuscular
Sagina_procumbens	3085402	175701	neither
Sabulina_tenuifolia	8039191	22929	arbuscular
Sabulina_rubella	8134997	7523	neither
Sabulina_biebersteinii	7382736	41	neither
Sabulina_verna_subsp._verna	5586951	17506	neither
Minuartia_biflora	8033980	7199	neither
Pseudocherleria_macrocarpa	7909310	646	neither
Honckenya_peploides	3085776	26844	neither
Schiedea_spergulina	5384426	73	arbuscular
Minuartia_abchasica	3807597	0	neither
Physena_sessiliflora	4012758	191	arbuscular
Asteropeia_micraster	5835984	157	both
Myricaria_germanica	3612876	6815	arbuscular
Frankenia_pulverulenta	2874692	6648	neither
Frankenia_plicata	3873692	98	arbuscular
Goniolimon_speciosum	7298055	385	neither
Limonium_gmelinii	4089276	592	arbuscular
Limonium_otolepis	3082317	131	arbuscular
Limonium_caspium	4090205	1932	arbuscular
Limonium_suffruticosum	4089375	274	neither
Armeria_arenaria	8129694	3380	arbuscular
Fagopyrum_tataricum	2889378	2855	arbuscular
Fagopyrum_esculentum	2889373	15559	neither
Persicaria_mitis	8011138	21258	neither
Persicaria_longiseta	4034537	6835	neither
Persicaria_posumbu	6391007	5781	arbuscular
Persicaria_amphibia	6391648	232452	neither
Polygonum_chinense_var._paradoxum	7987721	5481	neither
Bistorta_bistortoides	2889291	2699	arbuscular
Koenigia_alpina	9020499	3757	neither
Fallopia_convolvulus	6391461	141026	neither
Coccoloba_pubescens	2888841	304	ecto
Rheum_tataricum	7619233	64	neither
Rumex_palustris	4037603	12545	neither
Rumex_thyrsiflorus	6391417	22622	neither
Rumex_alpestris	2888961	22773	neither
Rumex_arcticus	2888974	882	neither
Rumex_confertus	2888943	1651	neither
Rumex_conglomeratus	2888963	87940	neither
Rumex_japonicus	7291214	1789	neither
Rumex_hastatus	7739918	391	arbuscular
Rumex_longifolius	2888946	54487	neither
Rumex_alpinus	2888948	7224	neither
Rumex_altissimus	2889030	1662	arbuscular
Calligonum_aphyllum	6391833	185	neither
Polygonum_maritimum	8195379	6182	neither
Polygonum_biaristatum	5652025	27	neither
Polygonum_equisetiforme	7505855	3137	ecto
Reynoutria_japonica_var._japonica	2889173	165840	neither
Coccoloba_mollis	4037525	1460	ecto
Gymnopodium_floribundum	7291570	1753	ecto
Triplaris_americana	4038608	1591	neither
Podopterus_cordifolius	4037962	59	neither
Coccoloba_rugosa	2888843	96	ecto
Coccoloba_acuminata	7291417	687	ecto
Coccoloba_microstachya	2888833	331	ecto
Coccoloba_arborescens	4034018	351	ecto
Coccoloba_sintenisii	2888823	57	ecto
Coccoloba_marginata	4037710	610	ecto
Coccoloba_barbadensis	7697593	1548	ecto
Coccoloba_cozumelensis	7291255	726	ecto
Coccoloba_excelsa	7291174	330	ecto
Coccoloba_argentinensis	4034002	77	ecto
Coccoloba_colombiana	4033393	15	ecto
Coccoloba_confusa	4033346	220	ecto
Coccoloba_fallax	4032678	82	ecto
Coccoloba_lehmannii	4038099	126	ecto
Coccoloba_lepidota	4038057	69	ecto
Coccoloba_lindaviana	4037986	38	ecto
Coccoloba_longifolia	4037880	44	ecto
Coccoloba_manzanillensis	7737707	7	ecto
Coccoloba_obovata	4037016	546	ecto
Coccoloba_ochreolata	4036997	272	ecto
Coccoloba_padiformis	4036806	238	ecto
Coccoloba_paraensis	4036758	89	ecto
Coccoloba_peruviana	4036490	140	ecto
Coccoloba_reflexiflora	4035973	137	ecto
Coccoloba_tenuiflora	4035070	14	ecto
Drosera_anglica	3190932	41608	neither
Ancistrocladus_tectorius	3659000	479	arbuscular
Nepenthes_mirabilis	3190712	1952	neither
Heisteria_acuminata	7222047	2759	neither
Aptandra_tubicina	3685770	733	neither
Olax_subscorpioidea	7397039	1060	neither
Ochanostachys_amentacea	3686107	565	neither
Octoknema_borealis	3686073	351	neither
Schoepfia_brasiliensis	3685706	957	arbuscular
Gaiadendron_punctatum	7288046	4270	neither
Agonandra_brasiliensis	7321376	1040	neither
Thesium_alpinum	8005654	19683	neither
Mida_salicifolia	3789321	734	neither
Santalum_acuminatum	3789456	5748	neither
Osyris_alba	3789029	18504	arbuscular
Exocarpos_cupressiformis	7564453	22145	neither
Viscum_album	2889828	94155	neither
Curatella_americana	7304064	3882	arbuscular
Gunnera_petaloidea	2984300	279	arbuscular
Styloceras_laurifolium	5635350	273	arbuscular
Knightia_excelsa	5638587	8905	neither
Banksia_ericifolia	7124454	6075	arbuscular
Banksia_marginata	7124257	22403	neither
Banksia_serrata	7287405	8866	neither
Panopsis_rubescens	9811849	666	neither
Telopea_speciosissima	3996729	1477	arbuscular
Embothrium_coccineum	7124132	713	neither
Lomatia_silaifolia	7287007	7247	neither
Conospermum_taxifolium	8410766	2344	arbuscular
Dilobeia_thouarsii	7590974	437	neither
Leucadendron_salignum	5637611	1960	neither
Persoonia_linearis	7287371	17817	neither
