allmb_name	gbif_species_key	num_occurrences	woody_state
Rubus_cardiophyllus	2990923	784	ancestral
Rubus_nemoralis	2989551	4676	ancestral
Rubus_adspersus	3000111	957	ancestral
Rubus_moluccanus	2993394	5684	ancestral
Rubus_geniculatus	2994736	1667	ancestral
Rubus_gratus	2994157	6302	ancestral
Rubus_laciniatus	2992543	9360	ancestral
Rubus_infestus	2988811	994	ancestral
Rubus_fabrimontanus	3000216	3643	ancestral
Rubus_ferocior	3000092	1093	ancestral
Rubus_gothicus	8418921	6080	ancestral
Rubus_armeniacus	2996525	15534	ancestral
Rubus_eustephanos_var._glanduliger	2990961	3	ancestral
Geum_urbanum	5369652	347667	non-woody
Sieversia_pentapetala	5369913	572	ancestral
Fallugia_paradoxa	8124786	1985	ancestral
Waldsteinia_ternata	5370006	845	non-woody
Filipendula_ulmaria	2987999	524859	non-woody
Cercocarpus_betuloides	3001912	5198	ancestral
Dryas_octopetala	4889932	42860	non-woody
Dryas_drummondii	5364173	1025	non-woody
Dryas_punctata	4889932	42860	non-woody
Dryas_integrifolia	5364129	3449	ancestral
Crataegus_monogyna	9220780	554271	ancestral
Spiraea_salicifolia	3026454	11133	ancestral
Aruncus_dioicus	5362136	25953	non-woody
Luetkea_pectinata	3002138	1485	ancestral
Holodiscus_discolor	2987780	5577	ancestral
Sorbaria_sorbifolia	3012089	7942	ancestral
Prunus_spinosa	3023221	381571	ancestral
Physocarpus_opulifolius	2988354	5886	ancestral
Kerria_japonica	5371450	5404	ancestral
Lyonothamnus_floribundus	3027433	386	ancestral
Ficus_virens	9512597	5717	ancestral
Ficus_americana	5361926	7014	ancestral
Ficus_thonningii	5361900	3844	ancestral
Ficus_nigropunctata	5834140	38	ancestral
Ficus_burtt-davyi	5571101	373	non-woody
Ficus_glumosa	5571065	2562	ancestral
Ficus_microcarpa	7467639	3477	ancestral
Ficus_glabrata	6358534	5112	ancestral
Ficus_catappifolia	5570824	174	ancestral
Ficus_consociata	5570136	328	ancestral
Ficus_callosa	5571016	299	ancestral
Ficus_asperifolia	5571887	1681	ancestral
Ficus_deltoidea_var._angustifolia	7262889	2028	ancestral
Ficus_obscura	7262498	389	ancestral
Ficus_ribes	5571425	537	ancestral
Ficus_natalensis_var._leprieurii	6358688	1605	ancestral
Ficus_chrysolepis	7262485	195	ancestral
Ficus_minahassae	5571122	174	ancestral
Ficus_montana	8041955	362	ancestral
Ficus_yoponensis	5571280	578	ancestral
Ficus_uncinulata	5571635	509	ancestral
Ficus_bullenei	5571399	302	ancestral
Ficus_dugandii	5361938	4216	ancestral
Ficus_colubrinae	5570299	842	ancestral
Ficus_popenoei	7262862	363	ancestral
Ficus_retusa	3765871	476	ancestral
Ficus_aurea	5361923	2228	ancestral
Ficus_capreifolia	5930699	1076	ancestral
Ficus_bussei	5571097	60	ancestral
Ficus_macbridei	5571803	504	ancestral
Ficus_fraseri	9512597	5717	ancestral
Ficus_cumingii	5569795	792	ancestral
Ficus_castellviana	5570828	212	ancestral
Ficus_guaranitica	5570839	872	ancestral
Ficus_mathewsii	5571405	834	ancestral
Ficus_schultesii	5570827	114	ancestral
Antiaris_toxicaria	7262663	4287	ancestral
Parartocarpus_venenosus	3766049	614	ancestral
Dorstenia_psilurus_var._scabra	3763387	623	non-woody
Brosimum_alicastrum	2984660	3742	ancestral
Broussonetia_papyrifera	5361944	6147	ancestral
Fatoua_villosa	2984652	2631	non-woody
Malaisia_scandens	7262778	3945	ancestral
Maclura_tinctoria	2984583	4886	ancestral
Morus_alba	5361889	10626	ancestral
Perebea_guianensis	7262696	1494	ancestral
Milicia_excelsa	3763589	2804	ancestral
Trilepisium_madagascariense	3766911	2196	ancestral
Pseudolmedia_laevis	3764170	1834	ancestral
Clarisia_biflora	7262852	1961	ancestral
Helianthostylis_sprucei	3765057	635	ancestral
Pilea_pumila	5361818	6334	non-woody
Procris_pedunculata	9053428	1137	non-woody
Myriocarpa_longipes	7300750	1527	ancestral
Urtica_dioica	7960979	869192	non-woody
Urtica_urens	5361815	73465	non-woody
Urtica_ferox	5670293	1555	ancestral
Urtica_cannabina	5670989	377	non-woody
Urtica_kioviensis	5669756	199	non-woody
Urtica_pilulifera	5670646	3150	non-woody
Urtica_domingensis	7300680	11	derived
Hesperocnide_tenella	2984324	295	non-woody
Dendrocnide_excelsa	4098881	1870	ancestral
Girardinia_diversifolia_subsp._suborbiculata	7300847	799	non-woody
Urera_baccifera	7411905	3449	ancestral
Laportea_canadensis	2984463	3203	non-woody
Boehmeria_tricuspis	7300501	11112	non-woody
Boehmeria_platyphylla	4100434	2776	ancestral
Boehmeria_glomerulifera	4099464	265	ancestral
Boehmeria_macrophylla	9053400	263	non-woody
Boehmeria_nivea	2984359	4105	non-woody
Boehmeria_grandis	2984353	316	ancestral
Boehmeria_caudata	7610513	3293	ancestral
Debregeasia_longifolia	4099305	1304	ancestral
Pouzolzia_mixta	7300658	520	ancestral
Pouzolzia_zeylanica_var._zeylanica	2984383	1649	non-woody
Pipturus_argenteus	6414892	3671	ancestral
Droguetia_iners	7300963	389	non-woody
Forsskaolea_candida	4101990	364	ancestral
Parietaria_judaica	5361801	39013	non-woody
Gesnouinia_arborea	4101571	363	derived
Oreocnide_frutescens	7300629	992	ancestral
Pourouma_bicolor	7316430	3868	ancestral
Oreocnide_integrifolia	7300622	234	ancestral
Myrianthus_arboreus	4013416	1162	ancestral
Trema_discolor	4160278	53	ancestral
Humulus_lupulus	2984535	164357	non-woody
Pteroceltis_tatarinowii	4159853	334	ancestral
Celtis_australis_subsp._australis	2984492	11205	ancestral
Gironniera_subaequalis	4159324	1451	ancestral
Aphananthe_aspera	4159921	1881	ancestral
Ulmus_minor	5361865	127029	ancestral
Phylica_paniculata	3875228	672	ancestral
Ziziphus_mauritiana	3039424	4657	ancestral
Gouania_polygama	5372439	2555	ancestral
Gouania_lupuloides	5372440	3744	non-woody
Gouania_longispicata	5602983	303	ancestral
Helinus_integrifolius	3875572	998	ancestral
Alphitonia_excelsa	3039494	11835	ancestral
Spyridium_parvifolium	3876791	5041	ancestral
Frangula_alnus	3039454	268641	ancestral
Hippophae_rhamnoides	3039285	52547	ancestral
Trifolium_occidentale	5358748	695678	non-woody
Medicago_sativa	9151957	153549	non-woody
Medicago_arborea	2965379	1842	derived
Medicago_littoralis	2965485	12396	non-woody
Medicago_polymorpha	2965531	53130	non-woody
Medicago_monspeliaca	2965434	9205	non-woody
Medicago_rigidula	2965438	14271	non-woody
Medicago_arabica	2965527	44064	non-woody
Medicago_lupulina	2965201	280729	non-woody
Medicago_strasseri	2965237	25	derived
Medicago_rugosa	2965584	1204	non-woody
Medicago_coronata	2965505	2694	non-woody
Medicago_disciformis	2965208	1446	non-woody
Melilotus_albus	2971095	105779	non-woody
Ononis_repens	2977149	176808	non-woody
Ononis_spinosa	2977149	176808	ancestral
Ononis_serrata	2977279	1133	non-woody
Ononis_reclinata	2977133	5289	non-woody
Ononis_natrix	2977234	26519	derived
Ononis_ramosissima	2977234	26519	derived
Ononis_pubescens	2977281	2474	non-woody
Ononis_fruticosa	2977293	7103	derived
Ononis_hesperia	3970216	159	derived
Ononis_laxiflora	2977294	457	non-woody
Ononis_aragonensis	2977261	2923	derived
Ononis_angustissima_subsp._longifolia	2977234	26519	derived
Ononis_talaverae	3969607	88	derived
Ononis_viscosa_subsp._breviflora	2977105	5000	non-woody
Ononis_vaginalis	2977196	123	derived
Ononis_alopecuroides_subsp._alopecuroides	2977222	752	non-woody
Ononis_tridentata_subsp._tridentata	2977272	5153	ancestral
Ononis_speciosa	2977276	1439	derived
Ononis_rotundifolia	2977131	4034	derived
Ononis_reuteri	2977213	279	derived
Ononis_minutissima	2977125	18529	ancestral
Ononis_christii	3970430	46	derived
Ononis_ornithopodioides	2977204	1304	non-woody
Ononis_pusilla	2977214	15484	non-woody
Trifolium_pilulare	5359489	1296	non-woody
Trifolium_saxatile	5359144	2002	non-woody
Vicia_cracca	2975287	363202	non-woody
Lathyrus_pratensis	5356701	330278	non-woody
Bauhinia_rufa	2953546	2854	ancestral
Pisum_sativum	5347845	108308	non-woody
Lathyrus_nissolia	5356542	11619	non-woody
Lathyrus_littoralis	5356684	457	non-woody
Lathyrus_niger_subsp._jordanii	5356662	22737	non-woody
Lathyrus_subandinus	5356375	75	non-woody
Lathyrus_venetus	5356380	895	non-woody
Lathyrus_hygrophilus	7883293	117	non-woody
Lathyrus_bauhinii	5356666	561	non-woody
Lathyrus_heterophyllus	5356541	2720	non-woody
Lathyrus_odoratus	5356514	1741	non-woody
Lens_culinaris	5350010	43906	non-woody
Galega_officinalis	2975667	9231	non-woody
Cicer_arietinum	2947311	90833	non-woody
Parochetus_africanus	2981775	101	non-woody
Astragalus_alpinus	5345014	22153	non-woody
Astragalus_newberryi	5346751	444	non-woody
Astragalus_arnottianus	7438732	7	ancestral
Astragalus_layneae	5345134	360	non-woody
Astragalus_glycyphyllos	5346998	60403	non-woody
Astragalus_trichopodus	5345103	1143	non-woody
Astragalus_frigidus	5343710	5865	non-woody
Oxytropis_lambertii	5360970	2811	non-woody
Oxytropis_aciphylla	5360999	121	derived
Oxytropis_pilosa	5361010	3501	non-woody
Oxytropis_nigrescens	5361322	1447	non-woody
Oxytropis_campestris_subsp._johannensis	5361536	15103	non-woody
Oxytropis_halleri	5361240	2129	non-woody
Oxytropis_echidna	5361081	3	derived
Oxytropis_polyphylla	5360957	8	derived
Oxytropis_spinifer	5361193	0	derived
Oxytropis_tianschanica	5361108	40	derived
Oxytropis_gracillima	5360811	15	non-woody
Oxytropis_densa	5361412	188	non-woody
Oxytropis_microsphaera	5361522	42	derived
Oxytropis_pulvinoides	5361590	0	derived
Colutea_arborescens	7844167	12004	derived
Smirnowia_turkestana	2965195	77	derived
Sphaerophysa_salsula	5353525	597	non-woody
Sutherlandia_frutescens	5358193	926	derived
Lessertia_benguellensis	5360027	164	ancestral
Carmichaelia_australis	5348429	2149	derived
Swainsona_microphylla_subsp._glabrescens	2943452	1869	non-woody
Swainsona_phacoides	2943486	1595	non-woody
Swainsona_canescens	8706956	536	non-woody
Astragalus_curvicarpus	5343038	520	non-woody
Astragalus_douglasii	5345952	883	non-woody
Astragalus_filipes	5343317	1038	non-woody
Astragalus_tanguticus	3975825	161	non-woody
Astragalus_cibarius	5344730	359	non-woody
Astragalus_penduliflorus	5345013	3629	non-woody
Astragalus_rubyi	5361162	46	non-woody
Astragalus_agrestis	7738299	1571	non-woody
Astragalus_bisulcatus	5346343	1370	non-woody
Astragalus_mongholicus_var._dahuricus	5345341	570	non-woody
Astragalus_australis_var._glabriusculus	8058945	672	non-woody
Astragalus_utahensis	5347093	362	non-woody
Astragalus_purshii	7483598	2165	non-woody
Astragalus_exscapus	5343540	835	non-woody
Astragalus_lentiginosus_var._australis	5344810	5290	non-woody
Astragalus_danicus	5342838	7820	non-woody
Astragalus_boeticus	5344663	1414	non-woody
Astragalus_odoratus	5346614	197	non-woody
Astragalus_hamosus	5342681	7100	non-woody
Astragalus_allochrous_var._allochrous	5345333	1006	non-woody
Astragalus_tenellus	5344561	1108	non-woody
Astragalus_monspessulanus	5346583	23031	non-woody
Astragalus_racemosus	5342945	773	non-woody
Astragalus_falcatus	5347276	298	non-woody
Astragalus_striatus			non-woody
Astragalus_alyssoides	5343761	68	non-woody
Astragalus_podocarpus	5343281	48	non-woody
Astragalus_nuttallii	5346395	483	non-woody
Astragalus_mollissimus	5342761	2264	non-woody
Astragalus_arenarius	5344922	1594	non-woody
Astragalus_sinaicus	5345423	279	non-woody
Astragalus_angustifolius	5346048	556	ancestral
Astragalus_flexuosus	5343769	1193	non-woody
Astragalus_tibetanus	5344500	310	non-woody
Astragalus_longidentatus	5346434	287	non-woody
Astragalus_crassicarpus	5343637	2659	non-woody
Astragalus_glycyphylloides	5347051	127	non-woody
Astragalus_macrocephalus_subsp._macrocephalus	5343448	262	non-woody
Astragalus_ovalis	5628523	4	non-woody
Astragalus_microcephalus	5352983	313	ancestral
Onobrychis_viciifolia	2972595	48607	non-woody
Onobrychis_cornuta	2972756	377	derived
Onobrychis_afghanica	2972842	26	derived
Onobrychis_elymaitica	3971741	8	derived
Onobrychis_bungei	8036202	28	non-woody
Onobrychis_darwasica	2972791	0	derived
Onobrychis_echidna	2972720	57	derived
Onobrychis_samanganica	2972881	8	derived
Onobrychis_supina	2972800	7135	non-woody
Onobrychis_spinosissima	2972563	2	derived
Corethrodendron_multijugum	2961023	150	derived
Hedysarum_boreale	2960863	2523	non-woody
Hedysarum_alpinum	2949263	2697	non-woody
Hedysarum_tanguticum	2961112	173	ancestral
Taverniera_spartea	2970311	77	derived
Ebenus_cretica	5354894	263	derived
Hedysarum_minjanense	2960933	138	non-woody
Hedysarum_boveanum	2960895	1471	ancestral
Hedysarum_sulphurescens	2961094	556	non-woody
Alhagi_maurorum	2945092	1862	ancestral
Caragana_arborescens	2943190	5970	ancestral
Gueldenstaedtia_verna_subsp._multiflora	2959902	525	non-woody
Wisteria_sinensis	2977331	1964	ancestral
Glycyrrhiza_lepidota	2965778	2578	non-woody
Lotus_campylocladus	5356890	277	derived
Lotus_corniculatus	5357013	481259	non-woody
Lotus_rigidus	2947231	1056	ancestral
Lotus_wildii	5356962	37	ancestral
Lotus_discolor	5356872	486	non-woody
Lotus_uliginosus	5356854	251875	non-woody
Lotus_peregrinus	5356819	1257	non-woody
Lotus_arabicus	5356903	328	non-woody
Lotus_cruentus	5356874	3059	non-woody
Lotus_strigosus	2947203	1770	non-woody
Lotus_crassifolius_var._crassifolius	2939862	960	non-woody
Lotus_collinus	5356811	522	non-woody
Lotus_mlanjeanus	5356912	36	non-woody
Lotus_ornithopodioides	5357035	3030	non-woody
Lotus_scoparius_var._scoparius	2947003	3434	ancestral
Lotus_salsuginosus	2975785	756	non-woody
Lotus_maritimus	5356973	27661	non-woody
Lotus_goetzei	5356881	106	ancestral
Ornithopus_perpusillus	5358256	52389	non-woody
Anthyllis_vulneraria	5352367	154355	non-woody
Anthyllis_cornicina	5352347	680	non-woody
Anthyllis_cytisoides	5352466	79102	ancestral
Anthyllis_hermanniae	5352341	1134	ancestral
Anthyllis_lotoides	5352335	3166	non-woody
Anthyllis_circinnata	2965886	3036	non-woody
Coronilla_juncea	5348659	6855	ancestral
Coronilla_minima	5348647	35427	non-woody
Coronilla_coronata	5348660	2631	non-woody
Coronilla_scorpioides	5348644	12316	non-woody
Securigera_varia	5350000	85522	non-woody
Hippocrepis_comosa	5353750	85511	ancestral
Hippocrepis_unisiliquosa	5353717	2503	non-woody
Hippocrepis_multisiliquosa	5353693	1581	non-woody
Hippocrepis_emerus	5353705	31832	non-woody
Hippocrepis_ciliata	5353690	6473	non-woody
Hippocrepis_bourgaei	5353746	464	non-woody
Acmispon_americanus	2975816	3483	non-woody
Dorycnium_hirsutum	2959124	14317	non-woody
Tripodion_tetraphyllum	2947289	5360	non-woody
Scorpiurus_sulcatus	5358302	12178	non-woody
Antopetitia_abyssinica	2956094	215	non-woody
Sesbania_sesban	2970648	4109	ancestral
Sesbania_herbacea	2970585	2226	non-woody
Sesbania_tomentosa	2970754	373	ancestral
Sesbania_madagascariensis	2970615	157	ancestral
Sesbania_punicea	2970728	1872	ancestral
Coursetia_glandulosa	2959388	750	ancestral
Sphinctospermum_constrictum	2947781	179	non-woody
Olneya_tesota	2974564	1556	ancestral
Robinia_pseudoacacia	5352251	132290	ancestral
Gliricidia_sepium	2953986	3672	ancestral
Psoralea_glabra	2944193	167	non-woody
Cullen_cinereum	2944044	1655	non-woody
Cullen_australasicum	2944167	2075	ancestral
Bituminaria_bituminosa	2952882	30979	non-woody
Glycine_microphylla	5359647	37119	non-woody
Glycine_canescens	5359650	4701	ancestral
Glycine_clandestina	5359647	37119	non-woody
Glycine_max	5359660	144773	non-woody
Amphicarpaea_edgeworthii	2960161	7584	non-woody
Neonotonia_wightii	2947913	3055	non-woody
Calopogonium_caeruleum	2959421	2617	ancestral
Neorautanenia_mitis	2971170	804	non-woody
Neustanthus_phaseoloides	2977677	2595	non-woody
Dumasia_villosa	2955820	737	non-woody
Cologania_angustifolia	2976709	896	non-woody
Desmodium_paniculatum	2967543	3623	non-woody
Desmodium_psilocarpum	2967558	54	ancestral
Desmodium_tortuosum	2967221	4339	non-woody
Desmodium_incanum	2967060	8433	non-woody
Alysicarpus_vaginalis	2948605	4770	non-woody
Alysicarpus_ovalifolius	8230720	6032	ancestral
Alysicarpus_glumaceus	2948677	1043	non-woody
Alysicarpus_monilifer	2948685	205	non-woody
Alysicarpus_rugosus	2948646	2429	non-woody
Uraria_picta	2956572	4416	ancestral
Desmodium_heterocarpon	2967682	4390	ancestral
Desmodium_triflorum	2967163	4110	non-woody
Desmodium_barbatum	2967898	5974	non-woody
Desmodium_gangeticum	2967293	3671	ancestral
Desmodium_adscendens	2967767	5460	non-woody
Desmodium_heterophyllum	2967708	871	non-woody
Desmodium_dichotomum	2967234	112	non-woody
Desmodium_velutinum	2967431	4199	non-woody
Desmodium_perplexum	2967495	1153	non-woody
Pseudarthria_hookeri	2932982	2282	non-woody
Hylodesmum_glutinosum	2967416	2949	non-woody
Lespedeza_virgata	2955629	1111	non-woody
Lespedeza_bicolor	2955759	6376	ancestral
Lespedeza_cuneata	2955722	7687	non-woody
Lespedeza_juncea	8458528	1236	ancestral
Lespedeza_davurica	2955802	556	non-woody
Lespedeza_cyrtobotrya	2955621	3974	ancestral
Lespedeza_capitata	2955772	3351	ancestral
Lespedeza_hirta	2955750	2454	non-woody
Lespedeza_leptostachya	2955734	236	non-woody
Kummerowia_striata	5352523	3944	non-woody
Phaseolus_vulgaris	5350452	223125	non-woody
Erythrina_crista-galli	5349719	2014	ancestral
Erythrina_variegata_var._orientalis	5349581	1665	ancestral
Erythrina_latissima	5349506	215	ancestral
Erythrina_caffra	5349557	332	ancestral
Erythrina_fusca	5349620	1729	ancestral
Erythrina_sandwicensis	5349515	233	ancestral
Erythrina_falcata	5349565	998	ancestral
Erythrina_folkersii	5349767	252	ancestral
Erythrina_abyssinica	5349609	960	ancestral
Erythrina_berteroana	5349775	823	ancestral
Erythrina_flabelliformis	5349516	551	ancestral
Erythrina_baumii	5349766	36	non-woody
Erythrina_poeppigiana	5349755	897	ancestral
Erythrina_herbacea	5349731	1898	ancestral
Erythrina_amazonica	5349510	180	ancestral
Erythrina_cochleata	5349520	59	ancestral
Erythrina_ulei	5349570	238	ancestral
Psophocarpus_scandens	2944694	759	non-woody
Otoptera_burchellii	2947757	373	non-woody
Eriosema_psoraleoides	5349056	3085	non-woody
Rhynchosia_monophylla	5350718	361	non-woody
Rhynchosia_clivorum	5350903	245	ancestral
Rhynchosia_minima	5350585	12789	non-woody
Rhynchosia_viscosa	5350600	383	non-woody
Rhynchosia_senna	5350887	1720	non-woody
Rhynchosia_capitata	5350648	25	non-woody
Rhynchosia_sublobata	5350565	1078	non-woody
Rhynchosia_malacophylla	5350866	225	non-woody
Cajanus_cajan	2960383	39764	ancestral
Flemingia_parviflora	5359905	1433	non-woody
Butea_monosperma	2940416	533	ancestral
Hardenbergia_violacea	2948698	23129	non-woody
Mucuna_gigantea	2951381	1660	ancestral
Mucuna_pruriens	2951499	3356	ancestral
Mucuna_sloanei	2951571	1239	non-woody
Mucuna_argyrophylla	2951559	353	ancestral
Mucuna_stans	2951457	257	ancestral
Mucuna_coriacea	2951416	217	non-woody
Apios_americana	2966796	4235	non-woody
Platycyamus_regnellii	5358188	492	ancestral
Lonchocarpus_sericeus	2969156	4580	ancestral
Tephrosia_purpurea	5342239	6395	ancestral
Tephrosia_virginiana	5342304	4044	non-woody
Mundulea_sericea	2933885	1449	ancestral
Lonchocarpus_guatemalensis	2969021	2036	ancestral
Lonchocarpus_atropurpureus	2969234	307	ancestral
Lonchocarpus_dipteroneurus	2969042	17	ancestral
Lonchocarpus_castilloi	2969068	425	ancestral
Lonchocarpus_margaritensis	2969227	43	ancestral
Ophrestia_radicosa	2945764	157	non-woody
Philenoptera_violacea	2969000	910	ancestral
Galactia_megalophylla	2984209	281	ancestral
Galactia_volubilis	2984161	2777	non-woody
Galactia_striata	2984047	3063	non-woody
Galactia_jussiaeana	2984214	908	ancestral
Galactia_gracillima	2983996	118	non-woody
Collaea_stenophylla	5352529	818	ancestral
Galactia_marginalis	2933402	282	non-woody
Neorudolphia_volubilis	5355389	85	ancestral
Dioclea_reflexa	5359589	1407	ancestral
Dioclea_virgata	5359626	2369	non-woody
Dioclea_guianensis	5359611	1404	ancestral
Cymbosema_roseum	2944792	381	non-woody
Dioclea_glabra	5359624	466	ancestral
Canavalia_rosea	2962021	5275	non-woody
Canavalia_africana	2962182	131	non-woody
Canavalia_eurycarpa	2962192	74	ancestral
Abrus_precatorius	5348711	6126	ancestral
Austrosteenisia_blackii	2962239	1222	ancestral
